region_name,region_code,reporting_year,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,spr,reporting_pop,pop_in_poverty
World,WLD,1997,1.9,0.29290274804023303,0.09718058752497306,0.045947330180361456,0.13760844323150548,11.01512273958215,0.400091412034634,5896055962,1726970994
World,WLD,1998,1.9,0.29697121824924744,0.09949113658233416,0.04714950739641762,0.1406673746409751,11.154997312138823,0.40356849547920615,5979726559,1775806681
World,WLD,1999,1.9,0.28735076090933365,0.0948675173244246,0.04483161585719959,0.13448034002086712,11.22192486738963,0.39729791184249724,6062288850,1742003314
World,WLD,2000,1.9,0.27790669431909665,0.09144694815497054,0.04326500300305606,0.1298774458008868,11.503893736360636,0.39196714576489405,6144321462,1707548066
World,WLD,2001,1.9,0.26915238483395865,0.08774350927099892,0.04121268880768579,0.1252107536298589,11.624812378223822,0.386958253106147,6226348086,1675836436
World,WLD,2002,1.9,0.25671210345493684,0.08285048895580774,0.038483821437429865,0.11783767191052127,11.798291561961225,0.3807156342552204,6308140970,1619376137
World,WLD,2003,1.9,0.24228673335892342,0.0766190503733617,0.03523323963132017,0.10932155914418794,12.002024260854636,0.3731786336616857,6389462496,1548081996
World,WLD,2004,1.9,0.22395576220401758,0.06924225318837887,0.03147795900589246,0.09736728394431922,12.284978408438684,0.3623649045344655,6470924346,1449200794
World,WLD,2005,1.9,0.20785744474698176,0.06319123081040066,0.028724317572024004,0.08966854639844517,12.60993906742634,0.3534416182853073,6552700448,1362027571
World,WLD,2006,1.9,0.19922403732279895,0.05994471225707631,0.026994597053870244,0.08344610672456532,12.958481361303882,0.34845858768723625,6635110367,1321873475
World,WLD,2007,1.9,0.18782951612593715,0.05577124350283406,0.024860782642187485,0.07693863423330538,13.39165782887312,0.3421256943981485,6717567584,1261757469
World,WLD,2008,1.9,0.18099908651186364,0.05324116010205111,0.0235096914069566,0.07298513671563513,13.528468887944754,0.33762764105150034,6801440971,1231054603
World,WLD,2009,1.9,0.17182328738269018,0.05028685321550463,0.022252162086230234,0.06977418305228553,13.649240484354634,0.3317425728435346,6885663352,1183117313
World,WLD,2010,1.9,0.1546965595748425,0.04461959460204153,0.019672741695542617,0.06096331386113657,13.864790349544727,0.32181336251670084,6969985525,1078232781
World,WLD,2011,1.9,0.13751470879010488,0.03963304805634762,0.01765433868448247,0.054316204310917014,14.069189477495746,0.3114345712492292,7054044372,970034858
World,WLD,2012,1.9,0.1291997933681668,0.037013670718841984,0.016488783223163623,0.05069451900610187,14.257787121608617,0.3069732837004969,7141386257,922665629
World,WLD,2013,1.9,0.11638931500186363,0.03386943716518722,0.015384593759254347,0.046732855169145396,14.512820322369244,0.2963468309517266,7229303088,841413634
World,WLD,2014,1.9,0.11214370160897377,0.0330561165578372,0.015211335384904937,0.04595850180694948,14.708870961404951,0.29204423848752264,7317040295,820559984
World,WLD,2015,1.9,0.10863417046719388,0.032521205875976525,0.01509527717853962,0.045495250665982166,15.004012226902738,0.2871769829629388,7403850164,804311121
World,WLD,2016,1.9,0.10664125527973532,0.03252989642168792,0.015309123454565808,0.04575967101422314,15.34636319646252,0.28582316940528285,7490415449,798787306
World,WLD,2017,1.9,0.09874676966263589,0.030952390232090957,0.01494557581078626,0.04432325516313822,15.651717632004157,0.2815764800866624,7576441961,748149169
World,WLD,2018,1.9,0.09165074132392473,0.029648638906359024,0.014542635595682371,0.04267089676048903,16.117273453047268,0.27436106725452214,7660371127,702078693
World,WLD,2019,1.9,0.09246597529460408,0.03033435638845381,0.01487166512076523,0.04449973124133502,16.540469007114726,0.2737303073257748,7741774583,715850737
World,WLD,2020,1.9,0.10112422428083338,0.0332723681254338,0.01627826666852781,0.048730207892824735,16.270961473020567,0.2738623046852008,7820205606,790812226
World,WLD,2021,1.9,0.09869720229475316,0.03252925749853717,0.015918401183812905,0.04921468199309547,16.602902463309082,0.2704365972915386,7888305693,778553703
World,WLD,2022,1.9,0.09347879774610969,0.031036476564838142,0.015283318458797797,0.046996320361141555,17.04520281561179,0.2662792981203073,7950946801,743244948
